column	type	config_encoding	metadata_encodings	page_encodings	values	physical_bytes	encoded_bytes	compressed_bytes	dictionary_page_count	dictionary_page_compressed_bytes	compressed_bytes_without_dictionary_pages	physical_encoded_ratio	encoded_compressed_ratio	physical_compressed_ratio	source_field_bytes
CounterClass	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003656	4389	0	0	4389	0.999087	912.202324	911.369332	1000000
OS	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003714	107883	0	0	107883	0.999072	37.111630	37.077204	1733675
UserAgent	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003712	134663	0	0	134663	0.999073	29.731344	29.703779	1088411
URL	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	88562192	44074155	12701645	59	11167456	1534189	2.009391	3.469956	6.972498	88563396
Referer	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	79583339	34391703	11728316	59	10499084	1229232	2.314027	2.932365	6.785573	79585848
IsRefresh	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003715	179044	0	0	179044	0.999072	22.361626	22.340877	1000000
RefererCategoryID	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003715	275434	0	0	275434	0.999072	14.536023	14.522535	4634835
RefererRegionID	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003705	231561	0	0	231561	0.999075	17.290066	17.274066	2814059
URLCategoryID	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003713	87808	0	0	87808	0.999073	45.596221	45.553936	4525496
URLRegionID	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003713	48416	0	0	48416	0.999073	82.694006	82.617317	2981244
ResolutionWidth	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003711	187720	0	0	187720	0.999073	21.328100	21.308332	3967065
ResolutionHeight	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003711	186613	0	0	186613	0.999073	21.454620	21.434734	3407277
ResolutionDepth	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003716	82153	0	0	82153	0.999072	48.734873	48.689640	1994256
FlashMajor	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003716	53814	0	0	53814	0.999072	74.399153	74.330100	1923540
FlashMinor	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003712	130084	0	0	130084	0.999073	30.777897	30.749362	1318244
FlashMinor2	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	3354477	266488	145457	59	7809	137648	12.587723	1.832074	23.061640	3354477
NetMajor	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003714	26556	0	0	26556	0.999072	150.764950	150.625094	1000000
NetMinor	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003716	25258	0	0	25258	0.999072	158.512788	158.365666	1000000
UserAgentMajor	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003710	154871	0	0	154871	0.999073	25.851903	25.827947	1885645
UserAgentMinor	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	3767530	150508	84730	59	7729	77001	25.032091	1.776325	44.465125	3777059
CookieEnable	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003662	6257	0	0	6257	0.999085	639.869266	639.284002	1000000
JavascriptEnable	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003667	6706	0	0	6706	0.999084	597.027587	596.480763	1000000
IsMobile	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003715	29409	0	0	29409	0.999072	136.139107	136.012785	1000000
