column	type	config_encoding	metadata_encodings	page_encodings	values	physical_bytes	encoded_bytes	compressed_bytes	dictionary_page_count	dictionary_page_compressed_bytes	compressed_bytes_without_dictionary_pages	physical_encoded_ratio	encoded_compressed_ratio	physical_compressed_ratio	source_field_bytes
WatchID	int64	delta-binary-packed	DELTA_BINARY_PACKED	DATA_PAGE_V2/DELTA_BINARY_PACKED:61	1000000	8000000	7990350	7990776	0	0	7990776	1.001208	0.999947	1.001154	19000000
JavaEnable	int16	delta-binary-packed	DELTA_BINARY_PACKED	DATA_PAGE_V2/DELTA_BINARY_PACKED:61	1000000	4000000	197912	91047	0	0	91047	20.211003	2.173734	43.933353	1000000
Title	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:508	1000000	138409995	142867733	20893169	0	0	20893169	0.968798	6.838012	6.624653	138440901
GoodEvent	int16	delta-binary-packed	DELTA_BINARY_PACKED	DATA_PAGE_V2/DELTA_BINARY_PACKED:61	1000000	4000000	43974	7142	0	0	7142	90.962842	6.157099	560.067208	1000000
EventTime	timestamp_millis	delta-binary-packed	DELTA_BINARY_PACKED	DATA_PAGE_V2/DELTA_BINARY_PACKED:61	1000000	8000000	3368620	3036178	0	0	3036178	2.374860	1.109494	2.634892	19000000
EventDate	date	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:61, DICTIONARY_PAGE/PLAIN:61	1000000	4000000	5301	5545	61	915	4630	754.574609	0.955996	721.370604	10000000
CounterID	int32	delta-binary-packed	DELTA_BINARY_PACKED	DATA_PAGE_V2/DELTA_BINARY_PACKED:61	1000000	4000000	47357	7510	0	0	7510	84.464810	6.305859	532.623169	2000000
ClientIP	int32	delta-binary-packed	DELTA_BINARY_PACKED	DATA_PAGE_V2/DELTA_BINARY_PACKED:61	1000000	4000000	3744569	1055096	0	0	1055096	1.068214	3.549032	3.791124	10032124
RegionID	int32	delta-binary-packed	DELTA_BINARY_PACKED	DATA_PAGE_V2/DELTA_BINARY_PACKED:61	1000000	4000000	1480465	545832	0	0	545832	2.701854	2.712309	7.328262	2539898
UserID	int64	delta-binary-packed	DELTA_BINARY_PACKED	DATA_PAGE_V2/DELTA_BINARY_PACKED:61	1000000	8000000	4387093	945122	0	0	945122	1.823531	4.641827	8.464516	18637316
CounterClass	int16	delta-binary-packed	DELTA_BINARY_PACKED	DATA_PAGE_V2/DELTA_BINARY_PACKED:61	1000000	4000000	43307	6361	0	0	6361	92.363821	6.808206	628.831945	1000000
OS	int16	delta-binary-packed	DELTA_BINARY_PACKED	DATA_PAGE_V2/DELTA_BINARY_PACKED:61	1000000	4000000	846757	265474	0	0	265474	4.723905	3.189604	15.067389	1733675
UserAgent	int16	delta-binary-packed	DELTA_BINARY_PACKED	DATA_PAGE_V2/DELTA_BINARY_PACKED:61	1000000	4000000	685275	281882	0	0	281882	5.837073	2.431070	14.190335	1088411
URL	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:340	1000000	88562192	92649933	20467694	0	0	20467694	0.955880	4.526642	4.326926	88563396
Referer	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:308	1000000	79583339	83646932	19056401	0	0	19056401	0.951420	4.389440	4.176200	79585848
