column	type	config_encoding	metadata_encodings	page_encodings	values	physical_bytes	encoded_bytes	compressed_bytes	dictionary_page_count	dictionary_page_compressed_bytes	compressed_bytes_without_dictionary_pages	physical_encoded_ratio	encoded_compressed_ratio	physical_compressed_ratio	source_field_bytes
IsParameter	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	5217	5457	60	900	4557	766.724171	0.956020	733.003482	1000000
DontCountHits	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	66097	59761	60	1140	58621	60.517119	1.106022	66.933284	1000000
WithHash	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	5217	5457	60	900	4557	766.724171	0.956020	733.003482	1000000
HitColor	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	1000000	5003058	294288	0	0	294288	0.199878	17.000550	3.398032	1000000
LocalEventTime	timestamp_millis	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	8000000	8004799	4284454	0	0	4284454	0.999400	1.868336	1.867216	19000000
Age	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	185991	156126	60	2100	154026	21.506417	1.191288	25.620332	1740725
Sex	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	133793	112647	60	1380	111267	29.896930	1.187719	35.509157	1000000
Income	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	142694	123350	60	1616	121734	28.032013	1.156822	32.428050	1000000
Interests	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	491165	349913	60	65916	283997	8.143903	1.403677	11.431413	2180312
Robotness	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	412635	284344	60	34180	250164	9.693797	1.451182	14.067468	1423051
RemoteIP	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	930335	751761	60	290364	461397	4.299527	1.237541	5.320840	10016734
WindowName	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	173561	153217	60	74288	78929	23.046652	1.132779	26.106764	2197789
OpenerName	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	5217	5457	60	900	4557	766.724171	0.956020	733.003482	2000000
HistoryLength	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	71910	59316	60	3147	56169	55.625087	1.212320	67.435431	1940175
BrowserLanguage	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	2001192	6004609	321265	0	0	321265	0.333276	18.690517	6.229101	2001192
BrowserCountry	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	3325142	7328708	457092	0	0	457092	0.453715	16.033332	7.274557	3987713
SocialNetwork	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	0	4002337	202705	0	0	202705	0.000000	19.744639	0.000000	0
SocialAction	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	0	4002337	202705	0	0	202705	0.000000	19.744639	0.000000	0
HTTPError	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	5217	5457	60	900	4557	766.724171	0.956020	733.003482	1000000
SendTiming	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	120531	94258	60	21189	73069	33.186483	1.278735	42.436716	1035866
DNSTiming	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	345070	195506	60	35552	159954	11.591851	1.765010	20.459730	1026953
ConnectTiming	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	703601	463949	60	87206	376743	5.685040	1.516548	8.621637	1145637
ResponseStartTiming	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	1814160	1720815	60	558641	1162174	2.204877	1.054245	2.324480	2288673
ResponseEndTiming	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	1364006	1215056	60	238744	976312	2.932538	1.122587	3.292029	1573269
FetchTiming	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	1136045	816772	60	207148	609624	3.520987	1.390896	4.897328	1273464
SocialSourceNetworkID	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	6152	6392	60	1176	5216	650.195059	0.962453	625.782228	1000056
SocialSourcePage	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	1024	4004282	204466	0	0	204466	0.000256	19.584097	0.005008	1024
ParamPrice	int64	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	8000000	6417	6657	60	1140	5517	1246.688484	0.963948	1201.742527	1000000
ParamOrderID	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	0	4002337	202705	0	0	202705	0.000000	19.744639	0.000000	0
ParamCurrency	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	3000000	7003536	354259	0	0	354259	0.428355	19.769536	8.468380	3000000
ParamCurrencyID	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	5217	5457	60	900	4557	766.724171	0.956020	733.003482	1000000
OpenstatServiceName	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	58030	4062767	218413	0	0	218413	0.014283	18.601306	0.265689	58030
OpenstatCampaignID	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	22051	4025821	214706	0	0	214706	0.005477	18.750389	0.102703	22051
OpenstatAdID	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	25445	4029259	219056	0	0	219056	0.006315	18.393740	0.116158	25445
