column	type	config_encoding	metadata_encodings	page_encodings	values	physical_bytes	encoded_bytes	compressed_bytes	dictionary_page_count	dictionary_page_compressed_bytes	compressed_bytes_without_dictionary_pages	physical_encoded_ratio	encoded_compressed_ratio	physical_compressed_ratio	source_field_bytes
WatchID	int64	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:61, DICTIONARY_PAGE/PLAIN:61	1000000	8000000	9827103	9827896	61	8000976	1826920	0.814075	0.999919	0.814009	19000000
JavaEnable	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:61, DICTIONARY_PAGE/PLAIN:61	1000000	4000000	80211	69907	61	1159	68748	49.868472	1.147396	57.218877	1000000
Title	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:513	1000000	138409995	142870491	20894961	0	0	20894961	0.968779	6.837557	6.624085	138440901
GoodEvent	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:61, DICTIONARY_PAGE/PLAIN:61	1000000	4000000	5304	5548	61	915	4633	754.147813	0.956020	720.980534	1000000
EventTime	timestamp_millis	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:61, DICTIONARY_PAGE/PLAIN:61	1000000	8000000	7356914	5535443	61	3778576	1756867	1.087412	1.329056	1.445232	19000000
EventDate	date	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:61, DICTIONARY_PAGE/PLAIN:61	1000000	4000000	5304	5548	61	915	4633	754.147813	0.956020	720.980534	10000000
CounterID	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:61, DICTIONARY_PAGE/PLAIN:61	1000000	4000000	5329	5573	61	939	4634	750.609871	0.956217	717.746277	2000000
ClientIP	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:61, DICTIONARY_PAGE/PLAIN:61	1000000	4000000	938265	828313	61	337166	491147	4.263188	1.132742	4.829092	10032124
RegionID	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:61, DICTIONARY_PAGE/PLAIN:61	1000000	4000000	436111	289748	61	47226	242522	9.171977	1.505139	13.805100	2539898
UserID	int64	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:61, DICTIONARY_PAGE/PLAIN:61	1000000	8000000	1225767	1120667	61	646193	474474	6.526526	1.093783	7.138606	18637316
CounterClass	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:61, DICTIONARY_PAGE/PLAIN:61	1000000	4000000	5304	5548	61	915	4633	754.147813	0.956020	720.980534	1000000
OS	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:61, DICTIONARY_PAGE/PLAIN:61	1000000	4000000	230840	149660	61	6649	143011	17.328019	1.542430	26.727248	1733675
UserAgent	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:61, DICTIONARY_PAGE/PLAIN:61	1000000	4000000	224637	166113	61	4328	161785	17.806506	1.352314	24.079994	1088411
URL	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:342	1000000	88562192	92650105	20463997	0	0	20463997	0.955878	4.527469	4.327707	88563396
Referer	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:302	1000000	79583339	83646814	19047156	0	0	19047156	0.951421	4.391564	4.178227	79585848
IsRefresh	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:61, DICTIONARY_PAGE/PLAIN:61	1000000	4000000	92873	88929	61	1159	87770	43.069568	1.044350	44.979703	1000000
RefererCategoryID	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:61, DICTIONARY_PAGE/PLAIN:61	1000000	4000000	513952	283452	61	13209	270243	7.782828	1.813189	14.111737	4634835
