column	type	config_encoding	metadata_encodings	page_encodings	values	physical_bytes	encoded_bytes	compressed_bytes	dictionary_page_count	dictionary_page_compressed_bytes	compressed_bytes_without_dictionary_pages	physical_encoded_ratio	encoded_compressed_ratio	physical_compressed_ratio	source_field_bytes
MobilePhoneModel	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	81583	4085062	219863	0	0	219863	0.019971	18.580034	0.371063	81583
Params	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	0	4002334	202701	0	0	202701	0.000000	19.745014	0.000000	0
IPNetworkID	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	750310	640163	60	201052	439111	5.331130	1.172061	6.248409	6865544
TraficSourceID	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	289491	245099	60	2420	242679	13.817355	1.181119	16.319936	1728158
SearchEngineID	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	167634	105025	60	3524	101501	23.861508	1.596134	38.086170	1006573
SearchPhrase	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	3528017	7535263	1096659	0	0	1096659	0.468201	6.871109	3.217059	3528108
AdvEngineID	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	34967	30071	60	1312	28759	114.393571	1.162815	133.018523	1004631
IsArtifical	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	81253	81619	60	1140	80479	49.228952	0.995516	49.008197	1000000
WindowClientWidth	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	696340	513863	60	87612	426251	5.744320	1.355108	7.784176	3825106
WindowClientHeight	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	745894	602657	60	121921	480736	5.362692	1.237676	6.637275	3055745
ClientTimeZone	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	164081	110915	60	4481	106434	24.378203	1.479340	36.063652	2989177
ClientEventTime	timestamp_millis	delta-binary-packed	DELTA_BINARY_PACKED	DATA_PAGE_V2/DELTA_BINARY_PACKED:60	1000000	8000000	3490626	3056974	0	0	3056974	2.291853	1.141857	2.616967	19000000
SilverlightVersion1	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	156274	113225	60	2012	111213	25.596068	1.380208	35.327887	1000017
SilverlightVersion2	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	89268	76649	60	1140	75509	44.808890	1.164634	52.185938	1000000
SilverlightVersion3	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	231395	155100	60	6251	148849	17.286458	1.491908	25.789813	2728282
SilverlightVersion4	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	5322	5562	60	936	4626	751.597144	0.956850	719.165768	1000000
PageCharset	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:90	1000000	13587860	17595369	923825	0	0	923825	0.772241	19.046214	14.708262	13587860
CodeVersion	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	7241	7470	60	1212	6258	552.409888	0.969344	535.475234	3997297
IsLink	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	54406	47463	60	1020	46443	73.521303	1.146282	84.276173	1000000
IsDownload	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	8595	8839	60	1004	7835	465.386853	0.972395	452.539880	1000000
IsNotBounce	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	16534	16789	60	1024	15765	241.925729	0.984811	238.251236	1000000
FUniqID	int64	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	8000000	1180015	1072690	60	606890	465800	6.779575	1.100052	7.457886	18077896
OriginalURL	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:138	1000000	27797671	31859373	7041083	0	0	7041083	0.872512	4.524783	3.947925	27797732
HID	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	4491771	4492502	60	2739616	1752886	0.890517	0.999837	0.890372	8956330
IsOldCounter	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	5211	5451	60	900	4551	767.606985	0.955971	733.810310	1000000
IsEvent	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	5211	5451	60	900	4551	767.606985	0.955971	733.810310	1000000
IsParameter	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	5211	5451	60	900	4551	767.606985	0.955971	733.810310	1000000
DontCountHits	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	66069	59820	60	1140	58680	60.542766	1.104463	66.867268	1000000
WithHash	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	5211	5451	60	900	4551	767.606985	0.955971	733.810310	1000000
