column	type	config_encoding	metadata_encodings	page_encodings	values	physical_bytes	encoded_bytes	compressed_bytes	dictionary_page_count	dictionary_page_compressed_bytes	compressed_bytes_without_dictionary_pages	physical_encoded_ratio	encoded_compressed_ratio	physical_compressed_ratio	source_field_bytes
IsParameter	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	5041	5273	58	870	4403	793.493354	0.956002	758.581453	1000000
DontCountHits	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	66028	59494	58	1102	58392	60.580360	1.109826	67.233671	1000000
WithHash	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	5041	5273	58	870	4403	793.493354	0.956002	758.581453	1000000
HitColor	string	delta-byte-array	DELTA_BYTE_ARRAY	DATA_PAGE_V2/DELTA_BYTE_ARRAY:58	1000000	1000000	206696	74207	0	0	74207	4.838023	2.785398	13.475818	1000000
LocalEventTime	timestamp_millis	delta-binary-packed	DELTA_BINARY_PACKED	DATA_PAGE_V2/DELTA_BINARY_PACKED:58	1000000	8000000	3383618	3048407	0	0	3048407	2.364333	1.109963	2.624321	19000000
Age	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	186082	155847	58	2030	153817	21.495900	1.194004	25.666198	1740725
Sex	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	133563	112527	58	1334	111193	29.948414	1.186942	35.547024	1000000
Income	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	142582	122862	58	1566	121296	28.054032	1.160505	32.556852	1000000
Interests	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	491304	349240	58	65112	284128	8.141599	1.406780	11.453442	2180312
Robotness	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	414918	281529	58	33688	247841	9.640459	1.473802	14.208128	1423051
