column	type	config_encoding	metadata_encodings	page_encodings	values	physical_bytes	encoded_bytes	compressed_bytes	dictionary_page_count	dictionary_page_compressed_bytes	compressed_bytes_without_dictionary_pages	physical_encoded_ratio	encoded_compressed_ratio	physical_compressed_ratio	source_field_bytes
WindowClientHeight	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	4000000	750512	588113	59	126973	461140	5.329695	1.276136	6.801414	3055745
ClientTimeZone	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	4000000	164680	85481	59	4834	80647	24.289531	1.926510	46.794024	2989177
ClientEventTime	timestamp_millis	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	8000000	8004714	2474463	0	0	2474463	0.999411	3.234930	3.233025	19000000
SilverlightVersion1	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	4000000	156128	83887	59	2402	81485	25.620004	1.861170	47.683193	1000017
SilverlightVersion2	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	4000000	89215	56526	59	1534	54992	44.835510	1.578300	70.763896	1000000
SilverlightVersion3	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	4000000	231453	124638	59	6586	118052	17.282126	1.857002	32.092941	2728282
SilverlightVersion4	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	4000000	5243	6305	59	1334	4971	762.921991	0.831562	634.417129	1000000
PageCharset	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	13587860	8894	9958	59	2550	7408	1527.755790	0.893151	1364.516971	13587860
CodeVersion	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	4000000	7149	8213	59	1598	6615	559.518814	0.870449	487.032753	3997297
IsLink	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	4000000	54482	36834	59	1422	35412	73.418744	1.479123	108.595320	1000000
IsDownload	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	4000000	8510	9532	59	1402	8130	470.035253	0.892782	419.639110	1000000
IsNotBounce	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	4000000	16474	17541	59	1414	16127	242.806847	0.939171	228.037170	1000000
