column	type	config_encoding	metadata_encodings	page_encodings	values	physical_bytes	encoded_bytes	compressed_bytes	dictionary_page_count	dictionary_page_compressed_bytes	compressed_bytes_without_dictionary_pages	physical_encoded_ratio	encoded_compressed_ratio	physical_compressed_ratio	source_field_bytes
WatchID	int64	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	8000000	8004955	8005388	0	0	8005388	0.999381	0.999946	0.999327	19000000
JavaEnable	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003896	262152	0	0	262152	0.999027	15.273185	15.258323	1000000
Title	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:496	1000000	138409995	142872716	20899403	0	0	20899403	0.968764	6.836210	6.622677	138440901
GoodEvent	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003900	204457	0	0	204457	0.999026	19.583091	19.564016	1000000
EventTime	timestamp_millis	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:62, DICTIONARY_PAGE/PLAIN:62	1000000	8000000	7355268	5533695	62	3779046	1754649	1.087656	1.329178	1.445689	19000000
EventDate	date	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003900	204457	0	0	204457	0.999026	19.583091	19.564016	10000000
CounterID	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003898	204475	0	0	204475	0.999026	19.581357	19.562294	2000000
ClientIP	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003960	719538	0	0	719538	0.999011	5.564626	5.559123	10032124
RegionID	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003902	397009	0	0	397009	0.999025	10.085167	10.075338	2539898
UserID	int64	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	8000000	8004954	1085045	0	0	1085045	0.999381	7.377532	7.372966	18637316
CounterClass	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003903	204280	0	0	204280	0.999025	19.600073	19.580967	1000000
OS	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003898	318247	0	0	318247	0.999026	12.581102	12.568854	1733675
