column	type	config_encoding	metadata_encodings	page_encodings	values	physical_bytes	encoded_bytes	compressed_bytes	physical_encoded_ratio	encoded_compressed_ratio	physical_compressed_ratio	source_field_bytes
WatchID	int64	plain	PLAIN	DATA_PAGE_V2/PLAIN:157	1000000	8000000	8012117	8012117	0.998488	1.000000	0.998488	19000000
JavaEnable	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:157	1000000	4000000	4009604	4009604	0.997605	1.000000	0.997605	1000000
Title	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:158	1000000	138409995	142931553	142931553	0.968366	1.000000	0.968366	138440901
GoodEvent	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:157	1000000	4000000	4009598	4009598	0.997606	1.000000	0.997606	1000000
EventTime	timestamp_millis	plain	PLAIN	DATA_PAGE_V2/PLAIN:157	1000000	8000000	8012119	8012119	0.998487	1.000000	0.998487	19000000
EventDate	date	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:157, DICTIONARY_PAGE/PLAIN:157	1000000	4000000	13237	13237	302.183274	1.000000	302.183274	10000000
CounterID	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:157	1000000	4000000	4009609	4009609	0.997604	1.000000	0.997604	2000000
ClientIP	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:157	1000000	4000000	4009604	4009604	0.997605	1.000000	0.997605	10032124
RegionID	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:157	1000000	4000000	4009606	4009606	0.997604	1.000000	0.997604	2539898
UserID	int64	plain	PLAIN	DATA_PAGE_V2/PLAIN:157	1000000	8000000	8012115	8012115	0.998488	1.000000	0.998488	18637316
CounterClass	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:157	1000000	4000000	4009611	4009611	0.997603	1.000000	0.997603	1000000
OS	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:157	1000000	4000000	4009605	4009605	0.997605	1.000000	0.997605	1733675
UserAgent	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:157	1000000	4000000	4009601	4009601	0.997605	1.000000	0.997605	1088411
URL	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:158	1000000	88562192	92679384	92679384	0.955576	1.000000	0.955576	88563396
